Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
4AA1F_X14_79	2PA1C_11JCS_83	99.343242	2491	2693	2264	0.873457	0.4	0.5
4AA1F_X14_79	1PA2N_11JES_24	99.185109	2491	2454	2196	0.88817	0.4	0.5
4AA1F_X14_79	1PB2N_24JB_27	99.293954	2491	2352	2109	0.870948	0.4	0.5
4AA1F_X14_79	2PB1N_24JB_86	99.287449	2491	2446	2191	0.887584	0.4	0.5
4AA1F_X14_79	2PA1C_11JCS_80	99.132885	2491	2895	2229	0.827701	0.4	0.5
4AA1F_X14_79	1PA1K_28JA_17	98.228615	2491	2566	2137	0.845165	0.4	0.5
4AA1F_X14_79	1AA3C_23YAS_93	98.352804	2491	2438	2104	0.853723	0.4	0.5
4AA1F_X14_79	1PA1N_28JB_60	99.427432	2491	2662	2220	0.861634	0.4	0.5
4AA1F_X14_79	2AA1C_28JA_67	99.318365	2491	2461	2110	0.852181	0.4	0.5
4AA1F_X14_79	7AA1C_28JC_5	99.190771	2491	2442	2205	0.893979	0.4	0.5
4AA1F_X14_79	2AA3K_9YD_62	98.494171	2491	2878	2153	0.802012	0.4	0.5
4AA1F_X14_79	1PB3C_8YDS_76	98.96626	2491	2604	2214	0.869087	0.4	0.5
4AA1F_X14_79	1PB3C_23YAC_20	98.826792	2491	2442	2135	0.865599	0.4	0.5
4AA1F_X14_79	2PA3N_15YE_35	97.747208	2491	2564	2167	0.857369	0.4	0.5
4AA1F_X14_79	2PA3C_15YE_61	99.141051	2491	2588	2246	0.884426	0.4	0.5
4AA1F_X14_79	2PA3C_15YE_82	99.440009	2491	2496	2162	0.867054	0.4	0.5
4AA1F_X14_79	7AB4N_22YB_3	99.266541	2491	2574	2119	0.836723	0.4	0.5
4AA1F_X14_79	5PB3N_22YC_31	99.375964	2491	2529	2153	0.857769	0.4	0.5
4AA1F_X14_79	5PB3C_22YC_85	99.378925	2491	2420	2159	0.879251	0.4	0.5
4AA1F_X14_79	5PB3C_22YC_86	99.19786	2491	2523	2126	0.848026	0.4	0.5
4AA1F_X14_79	1PA4N_22YD_57	98.883521	2491	2641	2224	0.866719	0.4	0.5
4AA1F_X14_79	1PA4C_22YD_91	99.546149	2491	2507	2246	0.89876	0.4	0.5
4AA1F_X14_79	2AA1C_28JA_61	98.997993	2491	2546	2143	0.850903	0.4	0.5
4AA1F_X14_79	8AB4F_25YA_19	99.357605	2491	2846	2117	0.79333	0.4	0.5
4AA1F_X14_79	1AA3C_23YAS_90	97.778236	2491	2527	2063	0.82224	0.4	0.5
4AA1F_X14_79	1AA3C_23YAS_94	99.355582	2491	2407	2078	0.84851	0.4	0.5
4AA1F_X14_79	8AB1F_25YH_17	98.263098	2491	2567	2111	0.834717	0.4	0.5
4AA1F_X14_79	8PB3F_23YCS_6	99.950902	2491	2531	2327	0.926722	0.4	0.5
4AA1F_X14_79	8AC4C_8YAS_89	99.270449	2491	2414	2203	0.898267	0.4	0.5
4AA1F_X14_79	8AB4C_25YA_77	99.37453	2491	2610	2128	0.834346	0.4	0.5
4AA1F_X14_79	8PB1K_25YC_40	99.398259	2491	2422	2097	0.853654	0.4	0.5
4AA1F_X14_79	8PB4N_25YD_28	99.166791	2491	2716	2150	0.825811	0.4	0.5
4AA1F_X14_79	8AB1K_25YH_62	99.301577	2491	2348	2092	0.864641	0.4	0.5
4AA1F_X14_79	8AB4C_23YAS_16	97.623148	2491	2663	2119	0.822274	0.4	0.5
4AA1F_X14_79	7AA4C_23YAC_39	99.108999	2491	2384	2117	0.868513	0.4	0.5
4AA1F_X14_79	1AA4C_Z02_85	99.329576	2491	2519	2169	0.865868	0.4	0.5
4AA1F_X14_79	2PA3C_15YE_41	99.279553	2491	2574	2191	0.865153	0.4	0.5
4AA1F_X14_79	2PA3C_15YE_37	98.252033	2491	2478	2140	0.86134	0.4	0.5
4AA1F_X14_79	1PA4F_22YD_41	99.050266	2491	2571	2255	0.890952	0.4	0.5
4AA1F_X14_79	1AA4C_Z02_71	99.570799	2491	2365	2154	0.88715	0.4	0.5
4AA1F_X14_79	1AA4C_Z02_81	99.336933	2491	2412	2204	0.899041	0.4	0.5
4AA1F_X14_79	7AA1C_28JC_11	99.316571	2491	2813	2269	0.855581	0.4	0.5
4AA1F_X14_79	2PB1N_24JB_91	98.400632	2491	2487	2137	0.858578	0.4	0.5
4AA1F_X14_79	1PB2N_Z08_44	98.307227	2491	2542	2124	0.844029	0.4	0.5
4AA1F_X14_79	8AC1N_25YC_3	99.319935	2491	2480	2157	0.867833	0.4	0.5
4AA1F_X14_79	7PA1C_28JC_92	99.177917	2491	2524	2151	0.857827	0.4	0.5
4AA1F_X14_79	2AA3C_23YBC_2	99.24164	2491	2417	2207	0.899348	0.4	0.5
4AA1F_X14_79	7AA4F_Z04_59	83.059587	2491	2619	1935	0.757339	0.4	0.5
4AA1F_X14_79	8AC1C_25YC_8	77.59697	2491	3736	1848	0.593544	0.4	0.5
4AA1F_X14_79	1PA2C_11JES_51	78.804606	2491	2640	1878	0.732021	0.4	0.5
4AA1F_X14_79	2PB1F_Z08_17	76.679391	2491	2344	1822	0.753671	0.4	0.5
4AA1F_X14_79	2PB1C_Z08_6	75.931113	2491	2435	1779	0.72229	0.4	0.5
4AA1F_X14_79	2PB1K_Z08_8	49.289919	2491	2424	248	0.100916	0.4	0.5
7AA1C_X14_93	4AB1N_X14_13	97.845541	2512	2463	2041	0.820503	0.4	0.5
7AA1C_X14_93	4AA1F_X13_48	97.769099	2512	2501	2042	0.814682	0.4	0.5
7AA1C_X14_93	4AB1K_X16_57	99.362666	2512	2430	2187	0.885067	0.4	0.5
7AA1C_X14_93	4AA1N_X16_28	99.366445	2512	2352	2107	0.866365	0.4	0.5
7AA1C_X14_93	4AA1F_X14_79	99.212328	2512	2491	2186	0.873876	0.4	0.5
7AA1C_X14_93	7AA1C_X14_93	100	2512	2512	2503	0.996417	0.4	0.5
7AA1C_X14_93	7PA1C_28JC_68	99.315821	2512	2463	2149	0.86392	0.4	0.5
7AA1C_X14_93	4AA1F_X13_46	99.337248	2512	2517	2137	0.849871	0.4	0.5
7AA1C_X14_93	4AA1F_X13_37	97.76408	2512	2569	2049	0.806534	0.4	0.5
7AA1C_X14_93	5PA1F_11JBS_3	98.353097	2512	2561	2099	0.827518	0.4	0.5
7AA1C_X14_93	5PA1N_11JBS_61	99.527106	2512	2641	2232	0.866291	0.4	0.5
7AA1C_X14_93	5PA1C_11JBS_66	99.348536	2512	2509	2151	0.856801	0.4	0.5
7AA1C_X14_93	5PA1C_11JBS_94	99.168998	2512	2587	2166	0.849578	0.4	0.5
7AA1C_X14_93	2PA1C_11JCS_83	99.299288	2512	2693	2177	0.836503	0.4	0.5
7AA1C_X14_93	1PA2N_11JES_24	99.31898	2512	2454	2147	0.86468	0.4	0.5
7AA1C_X14_93	1PB2N_24JB_27	99.349196	2512	2352	2115	0.869655	0.4	0.5
7AA1C_X14_93	2PB1N_24JB_86	99.267119	2512	2446	2135	0.861234	0.4	0.5
7AA1C_X14_93	2PA1C_11JCS_80	99.135191	2512	2895	2198	0.81302	0.4	0.5
7AA1C_X14_93	1PA1K_28JA_17	98.190693	2512	2566	2165	0.852698	0.4	0.5
7AA1C_X14_93	1AA3C_23YAS_93	98.482478	2512	2438	2066	0.834747	0.4	0.5
7AA1C_X14_93	1PA1N_28JB_60	99.189435	2512	2662	2177	0.841515	0.4	0.5
7AA1C_X14_93	2AA1C_28JA_67	99.267738	2512	2461	2100	0.844561	0.4	0.5
7AA1C_X14_93	7AA1C_28JC_5	99.209515	2512	2442	2165	0.874041	0.4	0.5
7AA1C_X14_93	2AA3K_9YD_62	98.379244	2512	2878	2156	0.8	0.4	0.5
7AA1C_X14_93	1PB3C_8YDS_76	99.537113	2512	2604	2231	0.872166	0.4	0.5
7AA1C_X14_93	1PB3C_23YAC_20	99.29504	2512	2442	2117	0.854663	0.4	0.5
7AA1C_X14_93	2PA3N_15YE_35	97.667013	2512	2564	2119	0.834909	0.4	0.5
7AA1C_X14_93	2PA3C_15YE_61	99.065837	2512	2588	2169	0.850588	0.4	0.5
7AA1C_X14_93	2PA3C_15YE_82	99.382679	2512	2496	2165	0.864617	0.4	0.5
7AA1C_X14_93	7AB4N_22YB_3	99.249155	2512	2574	2130	0.837593	0.4	0.5
7AA1C_X14_93	5PB3N_22YC_31	99.423663	2512	2529	2151	0.853402	0.4	0.5
7AA1C_X14_93	5PB3C_22YC_85	99.324896	2512	2420	2159	0.875507	0.4	0.5
7AA1C_X14_93	5PB3C_22YC_86	99.212575	2512	2523	2171	0.862363	0.4	0.5
7AA1C_X14_93	1PA4N_22YD_57	98.993657	2512	2641	2160	0.838347	0.4	0.5
7AA1C_X14_93	1PA4C_22YD_91	99.097976	2512	2507	2149	0.856346	0.4	0.5
7AA1C_X14_93	2AA1C_28JA_61	99.348899	2512	2546	2135	0.844207	0.4	0.5
7AA1C_X14_93	8AB4F_25YA_19	99.368244	2512	2846	2124	0.792833	0.4	0.5
7AA1C_X14_93	1AA3C_23YAS_90	97.724988	2512	2527	2061	0.818019	0.4	0.5
7AA1C_X14_93	1AA3C_23YAS_94	99.263359	2512	2407	2066	0.840008	0.4	0.5
7AA1C_X14_93	8AB1F_25YH_17	98.330887	2512	2567	2098	0.826147	0.4	0.5
7AA1C_X14_93	8PB3F_23YCS_6	99.218627	2512	2531	2185	0.866548	0.4	0.5
7AA1C_X14_93	8AC4C_8YAS_89	99.174909	2512	2414	2190	0.88916	0.4	0.5
7AA1C_X14_93	8AB4C_25YA_77	99.233411	2512	2610	2143	0.836783	0.4	0.5
7AA1C_X14_93	8PB1K_25YC_40	99.306591	2512	2422	2109	0.854884	0.4	0.5
7AA1C_X14_93	8PB4N_25YD_28	99.216651	2512	2716	2162	0.827085	0.4	0.5
7AA1C_X14_93	8AB1K_25YH_62	99.215462	2512	2348	2089	0.859671	0.4	0.5
7AA1C_X14_93	8AB4C_23YAS_16	97.735629	2512	2663	2084	0.805411	0.4	0.5
7AA1C_X14_93	7AA4C_23YAC_39	99.386818	2512	2384	2109	0.86152	0.4	0.5
7AA1C_X14_93	1AA4C_Z02_85	99.506099	2512	2519	2197	0.873385	0.4	0.5
7AA1C_X14_93	2PA3C_15YE_41	98.915088	2512	2574	2164	0.850963	0.4	0.5
7AA1C_X14_93	2PA3C_15YE_37	98.301777	2512	2478	2167	0.868537	0.4	0.5
7AA1C_X14_93	1PA4F_22YD_41	99.110708	2512	2571	2204	0.867204	0.4	0.5
7AA1C_X14_93	1AA4C_Z02_71	99.50771	2512	2365	2140	0.877589	0.4	0.5
7AA1C_X14_93	1AA4C_Z02_81	99.073444	2512	2412	2169	0.880991	0.4	0.5
7AA1C_X14_93	7AA1C_28JC_11	98.942637	2512	2813	2207	0.82892	0.4	0.5
7AA1C_X14_93	2PB1N_24JB_91	98.381043	2512	2487	2118	0.847369	0.4	0.5
7AA1C_X14_93	1PB2N_Z08_44	98.284995	2512	2542	2116	0.837357	0.4	0.5
7AA1C_X14_93	8AC1N_25YC_3	99.373089	2512	2480	2159	0.864984	0.4	0.5
7AA1C_X14_93	7PA1C_28JC_92	99.182486	2512	2524	2164	0.859412	0.4	0.5
7AA1C_X14_93	2AA3C_23YBC_2	99.15781	2512	2417	2196	0.891053	0.4	0.5
7AA1C_X14_93	7AA4F_Z04_59	82.919586	2512	2619	1907	0.743325	0.4	0.5
7AA1C_X14_93	8AC1C_25YC_8	77.48479	2512	3736	1854	0.59347	0.4	0.5
7AA1C_X14_93	1PA2C_11JES_51	78.667926	2512	2640	1880	0.729814	0.4	0.5
7AA1C_X14_93	2PB1F_Z08_17	76.85861	2512	2344	1777	0.731878	0.4	0.5
7AA1C_X14_93	2PB1C_Z08_6	75.95397	2512	2435	1776	0.718011	0.4	0.5
7AA1C_X14_93	2PB1K_Z08_8	49.392137	2512	2424	248	0.100486	0.4	0.5
7PA1C_28JC_68	4AB1N_X14_13	97.830707	2463	2463	2050	0.832318	0.4	0.5
7PA1C_28JC_68	4AA1F_X13_48	97.745395	2463	2501	2052	0.826753	0.4	0.5
7PA1C_28JC_68	4AB1K_X16_57	99.906788	2463	2430	2232	0.912324	0.4	0.5
7PA1C_28JC_68	4AA1N_X16_28	99.357415	2463	2352	2077	0.862721	0.4	0.5
7PA1C_28JC_68	4AA1F_X14_79	99.05753	2463	2491	2198	0.887364	0.4	0.5
7PA1C_28JC_68	7AA1C_X14_93	99.315821	2463	2512	2149	0.86392	0.4	0.5
7PA1C_28JC_68	7PA1C_28JC_68	100	2463	2463	2454	0.996346	0.4	0.5
7PA1C_28JC_68	4AA1F_X13_46	99.386199	2463	2517	2123	0.85261	0.4	0.5
7PA1C_28JC_68	4AA1F_X13_37	97.666651	2463	2569	2063	0.819952	0.4	0.5
7PA1C_28JC_68	5PA1F_11JBS_3	98.375942	2463	2561	2097	0.834793	0.4	0.5
7PA1C_28JC_68	5PA1N_11JBS_61	99.332851	2463	2641	2178	0.853448	0.4	0.5
7PA1C_28JC_68	5PA1C_11JBS_66	99.753504	2463	2509	2240	0.901046	0.4	0.5
7PA1C_28JC_68	5PA1C_11JBS_94	99.096432	2463	2587	2200	0.871287	0.4	0.5
7PA1C_28JC_68	2PA1C_11JCS_83	99.197471	2463	2693	2214	0.858805	0.4	0.5
7PA1C_28JC_68	1PA2N_11JES_24	99.603457	2463	2454	2256	0.917633	0.4	0.5
7PA1C_28JC_68	1PB2N_24JB_27	99.386133	2463	2352	2131	0.885151	0.4	0.5
7PA1C_28JC_68	2PB1N_24JB_86	99.051668	2463	2446	2218	0.903646	0.4	0.5
7PA1C_28JC_68	2PA1C_11JCS_80	99.732376	2463	2895	2281	0.851437	0.4	0.5
7PA1C_28JC_68	1PA1K_28JA_17	98.294644	2463	2566	2119	0.842712	0.4	0.5
7PA1C_28JC_68	1AA3C_23YAS_93	98.480458	2463	2438	2075	0.846766	0.4	0.5
7PA1C_28JC_68	1PA1N_28JB_60	99.17668	2463	2662	2187	0.853463	0.4	0.5
7PA1C_28JC_68	2AA1C_28JA_67	99.310612	2463	2461	2139	0.868806	0.4	0.5
7PA1C_28JC_68	7AA1C_28JC_5	99.679517	2463	2442	2297	0.936595	0.4	0.5
7PA1C_28JC_68	2AA3K_9YD_62	98.429149	2463	2878	2139	0.800974	0.4	0.5
7PA1C_28JC_68	1PB3C_8YDS_76	99.266607	2463	2604	2219	0.875863	0.4	0.5
7PA1C_28JC_68	1PB3C_23YAC_20	99.053946	2463	2442	2167	0.883588	0.4	0.5
7PA1C_28JC_68	2PA3N_15YE_35	97.742022	2463	2564	2137	0.850209	0.4	0.5
7PA1C_28JC_68	2PA3C_15YE_61	99.063795	2463	2588	2211	0.87547	0.4	0.5
7PA1C_28JC_68	2PA3C_15YE_82	99.481579	2463	2496	2185	0.881226	0.4	0.5
7PA1C_28JC_68	7AB4N_22YB_3	99.273559	2463	2574	2152	0.854477	0.4	0.5
7PA1C_28JC_68	5PB3N_22YC_31	99.753315	2463	2529	2202	0.882212	0.4	0.5
7PA1C_28JC_68	5PB3C_22YC_85	99.753857	2463	2420	2230	0.913373	0.4	0.5
7PA1C_28JC_68	5PB3C_22YC_86	99.28816	2463	2523	2179	0.874047	0.4	0.5
7PA1C_28JC_68	1PA4N_22YD_57	99.000542	2463	2641	2213	0.867163	0.4	0.5
7PA1C_28JC_68	1PA4C_22YD_91	99.288562	2463	2507	2190	0.881288	0.4	0.5
7PA1C_28JC_68	2AA1C_28JA_61	99.251524	2463	2546	2198	0.87762	0.4	0.5
7PA1C_28JC_68	8AB4F_25YA_19	99.336303	2463	2846	2183	0.822377	0.4	0.5
7PA1C_28JC_68	1AA3C_23YAS_90	97.819621	2463	2527	2087	0.836473	0.4	0.5
7PA1C_28JC_68	1AA3C_23YAS_94	99.275106	2463	2407	2115	0.868583	0.4	0.5
7PA1C_28JC_68	8AB1F_25YH_17	98.400959	2463	2567	2086	0.829423	0.4	0.5
7PA1C_28JC_68	8PB3F_23YCS_6	99.220263	2463	2531	2164	0.86664	0.4	0.5
7PA1C_28JC_68	8AC4C_8YAS_89	99.744909	2463	2414	2259	0.926389	0.4	0.5
7PA1C_28JC_68	8AB4C_25YA_77	99.202064	2463	2610	2156	0.84999	0.4	0.5
7PA1C_28JC_68	8PB1K_25YC_40	99.357066	2463	2422	2144	0.877789	0.4	0.5
7PA1C_28JC_68	8PB4N_25YD_28	99.233255	2463	2716	2138	0.825642	0.4	0.5
7PA1C_28JC_68	8AB1K_25YH_62	99.30342	2463	2348	2120	0.881314	0.4	0.5
7PA1C_28JC_68	8AB4C_23YAS_16	97.63824	2463	2663	2096	0.817792	0.4	0.5
7PA1C_28JC_68	7AA4C_23YAC_39	99.301408	2463	2384	2166	0.893749	0.4	0.5
7PA1C_28JC_68	1AA4C_Z02_85	99.662657	2463	2519	2224	0.892814	0.4	0.5
7PA1C_28JC_68	2PA3C_15YE_41	99.234587	2463	2574	2193	0.870756	0.4	0.5
7PA1C_28JC_68	2PA3C_15YE_37	98.378045	2463	2478	2118	0.857316	0.4	0.5
7PA1C_28JC_68	1PA4F_22YD_41	99.640434	2463	2571	2326	0.924116	0.4	0.5
7PA1C_28JC_68	1AA4C_Z02_71	99.375219	2463	2365	2169	0.898509	0.4	0.5
7PA1C_28JC_68	1AA4C_Z02_81	99.260497	2463	2412	2172	0.891077	0.4	0.5
7PA1C_28JC_68	7AA1C_28JC_11	99.168198	2463	2813	2264	0.858226	0.4	0.5
7PA1C_28JC_68	2PB1N_24JB_91	98.399595	2463	2487	2101	0.848889	0.4	0.5
7PA1C_28JC_68	1PB2N_Z08_44	98.411695	2463	2542	2095	0.837163	0.4	0.5
7PA1C_28JC_68	8AC1N_25YC_3	99.837444	2463	2480	2250	0.910378	0.4	0.5
7PA1C_28JC_68	7PA1C_28JC_92	99.276139	2463	2524	2173	0.871466	0.4	0.5
7PA1C_28JC_68	2AA3C_23YBC_2	99.715324	2463	2417	2271	0.930738	0.4	0.5
7PA1C_28JC_68	7AA4F_Z04_59	82.96611	2463	2619	1946	0.76584	0.4	0.5
7PA1C_28JC_68	8AC1C_25YC_8	77.708436	2463	3736	1861	0.600419	0.4	0.5
7PA1C_28JC_68	1PA2C_11JES_51	78.860434	2463	2640	1888	0.739957	0.4	0.5
7PA1C_28JC_68	2PB1F_Z08_17	76.866183	2463	2344	1826	0.759725	0.4	0.5
7PA1C_28JC_68	2PB1C_Z08_6	75.968028	2463	2435	1775	0.724786	0.4	0.5
7PA1C_28JC_68	2PB1K_Z08_8	49.357371	2463	2424	251	0.102722	0.4	0.5
4AA1F_X13_46	4AB1N_X14_13	97.826531	2517	2463	2058	0.826506	0.4	0.5
4AA1F_X13_46	4AA1F_X13_48	97.82058	2517	2501	2053	0.818254	0.4	0.5
4AA1F_X13_46	4AB1K_X16_57	99.365819	2517	2430	2143	0.866384	0.4	0.5
4AA1F_X13_46	4AA1N_X16_28	99.19372	2517	2352	2086	0.856849	0.4	0.5
4AA1F_X13_46	4AA1F_X14_79	99.305005	2517	2491	2128	0.84984	0.4	0.5
4AA1F_X13_46	7AA1C_X14_93	99.337248	2517	2512	2137	0.849871	0.4	0.5
4AA1F_X13_46	7PA1C_28JC_68	99.386199	2517	2463	2123	0.85261	0.4	0.5
4AA1F_X13_46	4AA1F_X13_46	100	2517	2517	2468	0.980532	0.4	0.5
4AA1F_X13_46	4AA1F_X13_37	97.815407	2517	2569	2064	0.81164	0.4	0.5
4AA1F_X13_46	5PA1F_11JBS_3	98.577995	2517	2561	2045	0.805435	0.4	0.5
4AA1F_X13_46	5PA1N_11JBS_61	99.36357	2517	2641	2115	0.820085	0.4	0.5
4AA1F_X13_46	5PA1C_11JBS_66	99.341702	2517	2509	2121	0.844011	0.4	0.5
4AA1F_X13_46	5PA1C_11JBS_94	99.291544	2517	2587	2111	0.827194	0.4	0.5
4AA1F_X13_46	2PA1C_11JCS_83	99.360166	2517	2693	2105	0.808061	0.4	0.5
4AA1F_X13_46	1PA2N_11JES_24	99.383483	2517	2454	2110	0.848924	0.4	0.5
4AA1F_X13_46	1PB2N_24JB_27	99.207062	2517	2352	2110	0.866708	0.4	0.5
4AA1F_X13_46	2PB1N_24JB_86	99.30781	2517	2446	2119	0.853919	0.4	0.5
4AA1F_X13_46	2PA1C_11JCS_80	99.306616	2517	2895	2116	0.781966	0.4	0.5
4AA1F_X13_46	1PA1K_28JA_17	98.344394	2517	2566	2078	0.817627	0.4	0.5
4AA1F_X13_46	1AA3C_23YAS_93	98.563216	2517	2438	2043	0.824622	0.4	0.5
4AA1F_X13_46	1PA1N_28JB_60	99.327336	2517	2662	2098	0.810195	0.4	0.5
4AA1F_X13_46	2AA1C_28JA_67	99.144008	2517	2461	2128	0.854962	0.4	0.5
4AA1F_X13_46	7AA1C_28JC_5	99.358029	2517	2442	2111	0.851381	0.4	0.5
4AA1F_X13_46	2AA3K_9YD_62	98.606361	2517	2878	2091	0.775162	0.4	0.5
4AA1F_X13_46	1PB3C_8YDS_76	99.364161	2517	2604	2115	0.826011	0.4	0.5
4AA1F_X13_46	1PB3C_23YAC_20	99.163437	2517	2442	2121	0.855414	0.4	0.5
4AA1F_X13_46	2PA3N_15YE_35	97.852234	2517	2564	2059	0.81047	0.4	0.5
4AA1F_X13_46	2PA3C_15YE_61	99.205566	2517	2588	2102	0.823506	0.4	0.5
4AA1F_X13_46	2PA3C_15YE_82	99.251095	2517	2496	2101	0.838221	0.4	0.5
4AA1F_X13_46	7AB4N_22YB_3	99.407682	2517	2574	2213	0.869377	0.4	0.5
4AA1F_X13_46	5PB3N_22YC_31	99.346115	2517	2529	2098	0.83155	0.4	0.5
4AA1F_X13_46	5PB3C_22YC_85	99.371675	2517	2420	2120	0.858821	0.4	0.5
4AA1F_X13_46	5PB3C_22YC_86	99.201019	2517	2523	2159	0.856746	0.4	0.5
4AA1F_X13_46	1PA4N_22YD_57	99.074964	2517	2641	2087	0.809228	0.4	0.5
4AA1F_X13_46	1PA4C_22YD_91	99.222125	2517	2507	2104	0.83758	0.4	0.5
4AA1F_X13_46	2AA1C_28JA_61	99.313525	2517	2546	2122	0.838238	0.4	0.5
4AA1F_X13_46	8AB4F_25YA_19	99.233823	2517	2846	2111	0.787246	0.4	0.5
4AA1F_X13_46	1AA3C_23YAS_90	97.938709	2517	2527	2068	0.819984	0.4	0.5
4AA1F_X13_46	1AA3C_23YAS_94	99.284354	2517	2407	2074	0.842405	0.4	0.5
4AA1F_X13_46	8AB1F_25YH_17	98.500221	2517	2567	2038	0.801731	0.4	0.5
4AA1F_X13_46	8PB3F_23YCS_6	99.324777	2517	2531	2127	0.84271	0.4	0.5
4AA1F_X13_46	8AC4C_8YAS_89	99.323656	2517	2414	2120	0.859866	0.4	0.5
4AA1F_X13_46	8AB4C_25YA_77	99.253617	2517	2610	2101	0.819583	0.4	0.5
4AA1F_X13_46	8PB1K_25YC_40	99.260176	2517	2422	2108	0.853614	0.4	0.5
4AA1F_X13_46	8PB4N_25YD_28	99.174895	2517	2716	2145	0.819797	0.4	0.5
4AA1F_X13_46	8AB1K_25YH_62	99.150448	2517	2348	2120	0.871531	0.4	0.5
4AA1F_X13_46	8AB4C_23YAS_16	97.935255	2517	2663	2082	0.803861	0.4	0.5
4AA1F_X13_46	7AA4C_23YAC_39	99.177151	2517	2384	2127	0.867986	0.4	0.5
4AA1F_X13_46	1AA4C_Z02_85	99.373951	2517	2519	2121	0.842335	0.4	0.5
4AA1F_X13_46	2PA3C_15YE_41	99.249809	2517	2574	2092	0.821842	0.4	0.5
4AA1F_X13_46	2PA3C_15YE_37	98.388927	2517	2478	2059	0.824424	0.4	0.5
4AA1F_X13_46	1PA4F_22YD_41	99.338787	2517	2571	2127	0.836085	0.4	0.5
4AA1F_X13_46	1AA4C_Z02_71	99.271242	2517	2365	2109	0.86399	0.4	0.5
4AA1F_X13_46	1AA4C_Z02_81	99.280488	2517	2412	2091	0.848448	0.4	0.5
4AA1F_X13_46	7AA1C_28JC_11	99.242201	2517	2813	2135	0.801126	0.4	0.5
4AA1F_X13_46	2PB1N_24JB_91	98.453907	2517	2487	2073	0.828537	0.4	0.5
4AA1F_X13_46	1PB2N_Z08_44	98.529736	2517	2542	2048	0.809646	0.4	0.5
4AA1F_X13_46	8AC1N_25YC_3	99.347478	2517	2480	2121	0.848909	0.4	0.5
4AA1F_X13_46	7PA1C_28JC_92	99.215299	2517	2524	2108	0.836342	0.4	0.5
4AA1F_X13_46	2AA3C_23YBC_2	99.374128	2517	2417	2122	0.860154	0.4	0.5
4AA1F_X13_46	7AA4F_Z04_59	83.210268	2517	2619	1904	0.741433	0.4	0.5
4AA1F_X13_46	8AC1C_25YC_8	77.601598	2517	3736	1846	0.590437	0.4	0.5
4AA1F_X13_46	1PA2C_11JES_51	78.798316	2517	2640	1870	0.725228	0.4	0.5
4AA1F_X13_46	2PB1F_Z08_17	77.077706	2517	2344	1774	0.729891	0.4	0.5
4AA1F_X13_46	2PB1C_Z08_6	75.908039	2517	2435	1785	0.720921	0.4	0.5
4AA1F_X13_46	2PB1K_Z08_8	49.278916	2517	2424	249	0.100789	0.4	0.5
4AA1F_X13_37	4AB1N_X14_13	98.777021	2569	2463	2115	0.84062	0.4	0.5
4AA1F_X13_37	4AA1F_X13_48	99.586772	2569	2501	2283	0.900592	0.4	0.5
4AA1F_X13_37	4AB1K_X16_57	97.724818	2569	2430	2059	0.823765	0.4	0.5
4AA1F_X13_37	4AA1N_X16_28	97.873673	2569	2352	2034	0.826661	0.4	0.5
4AA1F_X13_37	4AA1F_X14_79	97.772721	2569	2491	2062	0.81502	0.4	0.5
4AA1F_X13_37	7AA1C_X14_93	97.76408	2569	2512	2049	0.806534	0.4	0.5
4AA1F_X13_37	7PA1C_28JC_68	97.666651	2569	2463	2063	0.819952	0.4	0.5
4AA1F_X13_37	4AA1F_X13_46	97.815407	2569	2517	2064	0.81164	0.4	0.5
4AA1F_X13_37	4AA1F_X13_37	100	2569	2569	2550	0.992604	0.4	0.5
4AA1F_X13_37	5PA1F_11JBS_3	97.464764	2569	2561	2059	0.802729	0.4	0.5
4AA1F_X13_37	5PA1N_11JBS_61	97.831323	2569	2641	2048	0.78618	0.4	0.5
4AA1F_X13_37	5PA1C_11JBS_66	97.759261	2569	2509	2057	0.810161	0.4	0.5
4AA1F_X13_37	5PA1C_11JBS_94	97.68034	2569	2587	2060	0.799069	0.4	0.5
4AA1F_X13_37	2PA1C_11JCS_83	97.715516	2569	2693	2056	0.781452	0.4	0.5
4AA1F_X13_37	1PA2N_11JES_24	97.606877	2569	2454	2065	0.822218	0.4	0.5
4AA1F_X13_37	1PB2N_24JB_27	97.863712	2569	2352	2053	0.834383	0.4	0.5
4AA1F_X13_37	2PB1N_24JB_86	97.709937	2569	2446	2058	0.820738	0.4	0.5
4AA1F_X13_37	2PA1C_11JCS_80	97.666481	2569	2895	2060	0.754026	0.4	0.5
4AA1F_X13_37	1PA1K_28JA_17	98.335714	2569	2566	2065	0.804284	0.4	0.5
4AA1F_X13_37	1AA3C_23YAS_93	97.539898	2569	2438	2054	0.820451	0.4	0.5
4AA1F_X13_37	1PA1N_28JB_60	97.820083	2569	2662	2054	0.785318	0.4	0.5
4AA1F_X13_37	2AA1C_28JA_67	97.872299	2569	2461	2036	0.809543	0.4	0.5
4AA1F_X13_37	7AA1C_28JC_5	97.632016	2569	2442	2063	0.823389	0.4	0.5
4AA1F_X13_37	2AA3K_9YD_62	97.51098	2569	2878	2072	0.760786	0.4	0.5
4AA1F_X13_37	1PB3C_8YDS_76	97.725924	2569	2604	2056	0.794897	0.4	0.5
4AA1F_X13_37	1PB3C_23YAC_20	97.863692	2569	2442	2056	0.820595	0.4	0.5
